user_id,country,age,signup_date,subscription_type,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day
1908,Japan,35,2026-01-06,Free,Active,0,0,Yes,Yes,4,6.29,Ambient,Podcasts,Music History Analytics,Tablet,4,7
9730,Russia,18,2024-10-06,Premium Individual,Active,0,0,Yes,No,4,6.41,Ambient,Offline Mode,Mood-based Auto Playlists,Desktop,8,16
24354,France,51,2018-05-26,Premium Family,Active,1,0,No,No,5,8.83,Country,Podcasts,HiFi Audio,Mobile,6,18
3769,Sweden,26,2023-08-08,Premium Duo,Active,1,0,No,No,4,10.89,K-Pop,Offline Mode,Mood-based Auto Playlists,Mobile,6,8
48653,Sweden,24,2021-12-03,Free,Active,0,0,Yes,No,5,13.05,Lo-fi,Discover Weekly,Offline Party Mode,Mobile,10,4
14859,South Korea,40,2022-01-07,Free,Active,1,0,Yes,No,4,12.49,Rock,Radio,Offline Party Mode,Desktop,7,8
32327,South Africa,41,2024-11-17,Free,Active,0,0,Yes,No,1,5.07,Soul,Daily Mix,HiFi Audio,Mobile,7,9
35386,Netherlands,54,2023-11-07,Student,Inactive,5,1,No,No,4,17.03,Indie,Lyrics,HiFi Audio,Mobile,6,12
45901,Germany,20,2023-10-05,Premium Individual,Active,0,0,No,No,1,19.69,Electronic,Podcasts,Lyrics Translation,Desktop,14,7
5824,France,35,2023-02-18,Premium Individual,Inactive,3,1,No,No,4,10.73,Classical,Discover Weekly,Lyrics Translation,Tablet,9,14
29880,Netherlands,21,2023-03-30,Student,Active,1,0,No,No,3,13.04,R&B,Daily Mix,Offline Party Mode,Desktop,10,9
2016,Turkey,56,2021-02-09,Free,Inactive,3,1,No,No,3,10.38,R&B,Lyrics,Offline Party Mode,Mobile,4,10
19824,Saudi Arabia,33,2021-07-10,Student,Active,0,0,No,No,4,18.71,Latin,AI DJ,Concert Alerts,Car System,2,9
19529,Mexico,47,2024-07-20,Premium Individual,Active,3,1,No,No,2,10.92,Funk,Radio,Mood-based Auto Playlists,Desktop,14,10
40683,India,42,2021-05-09,Student,Active,0,0,Yes,No,2,9.66,Indie,Lyrics,Mood-based Auto Playlists,Car System,7,11
49355,Sweden,60,2024-09-18,Student,Active,1,0,Yes,Yes,5,11.37,Bollywood,AI DJ,Better AI Recommendations,Mobile,8,11
25745,India,57,2026-03-15,Free,Inactive,3,1,Yes,No,5,2.58,Funk,Offline Mode,Song Identification,Desktop,5,7
14329,Egypt,25,2020-06-06,Student,Active,2,0,No,No,4,11.25,Afrobeat,Podcasts,Lyrics Translation,Mobile,9,9
2728,South Africa,41,2023-03-18,Free,Active,0,0,Yes,No,3,10.08,Classical,Daily Mix,HiFi Audio,Car System,10,9
45498,Spain,47,2019-06-21,Free,Inactive,3,1,No,No,5,16.9,Techno,Playlists,Social Listening,Desktop,6,11
17895,Brazil,31,2018-08-24,Premium Duo,Active,1,0,No,No,3,9.25,Pop,Lyrics,VR Concert Experience,Mobile,8,8
10904,Egypt,24,2023-08-11,Free,Inactive,5,1,Yes,Yes,4,10.15,R&B,Podcasts,HiFi Audio,Mobile,12,10
39414,Indonesia,19,2020-12-22,Premium Individual,Active,0,0,No,No,4,12.09,Jazz,Offline Mode,Lyrics Translation,Tablet,6,12
4927,Brazil,41,2023-11-05,Free,Active,1,0,No,No,4,9.93,Folk,Playlists,Better AI Recommendations,Car System,12,10
29377,Saudi Arabia,18,2024-11-23,Premium Family,Active,0,0,Yes,No,2,11.01,Bollywood,Podcasts,Lyrics Translation,Smart Speaker,8,7
7441,Mexico,54,2022-05-21,Free,Active,2,0,No,No,4,9.26,K-Pop,Offline Mode,Vocal Remover,Desktop,8,9
38280,South Africa,17,2022-12-11,Premium Individual,Active,2,0,Yes,No,3,7.6,Electronic,Daily Mix,Offline Party Mode,Smart Speaker,5,5
43247,Norway,44,2021-11-18,Free,Active,1,0,No,No,3,5.33,Country,Discover Weekly,Collaborative Live Queues,Desktop,6,11
33702,Australia,49,2024-09-27,Premium Individual,Active,0,0,No,No,5,10.34,Latin,AI DJ,Concert Alerts,Desktop,8,8
1604,Spain,31,2022-02-13,Free,Active,0,0,No,No,1,8.1,Techno,Radio,Vocal Remover,Desktop,6,14
21757,Brazil,23,2024-12-04,Free,Active,0,0,No,No,5,0.0,K-Pop,AI DJ,HiFi Audio,Desktop,6,10
20554,Thailand,48,2021-05-29,Premium Family,Inactive,3,1,No,No,3,8.46,J-Pop,Offline Mode,Offline Party Mode,Tablet,8,12
40319,Sweden,35,2023-07-27,Student,Active,0,0,No,No,3,10.6,Reggae,AI DJ,Concert Alerts,Desktop,8,11
23275,Vietnam,24,2021-07-21,Student,Active,2,0,No,No,4,11.48,Funk,Radio,AI DJ,Smart Speaker,10,9
3522,Mexico,44,2020-01-07,Free,Active,1,0,No,No,4,16.14,Indie,Playlists,Offline Party Mode,Car System,9,7
19743,Thailand,24,2024-01-26,Free,Inactive,5,1,Yes,No,3,10.55,Metal,Lyrics,Mood-based Auto Playlists,Mobile,12,6
42177,Netherlands,43,2022-12-18,Free,Active,1,0,No,No,4,16.29,Folk,Daily Mix,Mood-based Auto Playlists,Desktop,8,9
33939,Russia,37,2022-03-22,Premium Individual,Active,1,0,No,No,5,13.88,Afrobeat,Playlists,Better AI Recommendations,Mobile,9,10
20364,Turkey,42,2019-04-24,Student,Active,1,0,Yes,No,3,13.85,Ambient,Podcasts,Offline Party Mode,Smart Speaker,10,3
1615,Turkey,55,2022-08-07,Premium Individual,Active,2,0,Yes,No,1,13.14,Country,Daily Mix,Lyrics Translation,Desktop,6,14
22569,Philippines,60,2021-12-29,Premium Duo,Active,0,0,No,No,5,13.5,Ambient,AI DJ,Collaborative Live Queues,Desktop,11,11
24797,Norway,37,2020-02-04,Free,Active,2,0,Yes,No,4,14.17,R&B,Lyrics,Concert Alerts,Mobile,4,17
25093,UK,47,2024-03-26,Free,Active,2,0,No,No,3,11.93,Jazz,AI DJ,Social Listening,Mobile,13,12
40257,Norway,57,2020-10-14,Premium Individual,Active,1,0,Yes,No,3,9.71,Electronic,Daily Mix,Better AI Recommendations,Mobile,13,13
27505,South Africa,54,2018-08-07,Premium Individual,Active,8,1,Yes,No,3,7.19,Hip-Hop,AI DJ,Better AI Recommendations,Mobile,9,11
25754,Thailand,25,2022-08-05,Free,Active,6,1,No,No,2,5.48,Electronic,Playlists,Vocal Remover,Mobile,8,8
27195,Netherlands,53,2024-06-22,Free,Active,2,0,No,No,5,7.41,Punk,Discover Weekly,Collaborative Live Queues,Tablet,6,10
17799,Saudi Arabia,19,2024-03-06,Student,Inactive,3,1,Yes,No,4,8.64,K-Pop,Podcasts,Music History Analytics,Car System,12,6
11865,France,42,2020-05-11,Free,Active,2,0,No,No,4,13.56,J-Pop,Playlists,Mood-based Auto Playlists,Mobile,10,15
723,Egypt,47,2021-03-12,Free,Active,1,0,No,No,5,12.51,Afrobeat,Radio,Mood-based Auto Playlists,Mobile,4,12
8112,Brazil,41,2020-02-15,Free,Active,1,0,No,No,5,9.94,Synthwave,Discover Weekly,Lyrics Translation,Mobile,3,8
25052,Nigeria,57,2022-05-28,Premium Family,Inactive,6,1,Yes,No,5,11.17,Techno,Lyrics,Vocal Remover,Mobile,4,11
42217,Brazil,33,2024-05-31,Free,Active,1,0,Yes,Yes,4,11.96,Bollywood,Podcasts,AI DJ,Mobile,8,9
20768,Netherlands,30,2021-07-10,Premium Individual,Inactive,4,1,No,No,3,9.46,Electronic,Daily Mix,Offline Party Mode,Tablet,12,14
22335,France,58,2022-04-12,Premium Individual,Active,4,1,No,No,4,10.62,Ambient,Radio,Offline Party Mode,Tablet,8,9
23552,Saudi Arabia,30,2021-11-18,Free,Active,0,0,Yes,No,4,9.5,Classical,Playlists,Lyrics Translation,Mobile,10,8
48438,Nigeria,43,2022-11-03,Premium Individual,Inactive,3,1,No,No,1,1.13,Rock,Discover Weekly,Offline Party Mode,Tablet,10,11
21453,Turkey,16,2020-10-18,Premium Duo,Active,2,0,Yes,No,5,4.05,Ambient,Discover Weekly,Lyrics Translation,Mobile,8,15
16308,China,27,2020-10-15,Premium Individual,Active,0,0,No,No,4,14.82,Hip-Hop,Podcasts,Mood-based Auto Playlists,Car System,8,13
29325,Turkey,28,2021-12-08,Premium Individual,Inactive,3,1,No,No,1,6.78,Indie,Radio,Offline Party Mode,Desktop,4,11
4514,Netherlands,18,2018-01-26,Free,Active,0,0,No,No,5,15.16,Bollywood,Radio,VR Concert Experience,Mobile,6,3
32775,Netherlands,29,2021-02-23,Premium Duo,Active,1,0,Yes,Yes,2,13.36,Ambient,Lyrics,Offline Party Mode,Smart Speaker,7,14
15696,Norway,53,2022-10-20,Premium Duo,Active,0,0,Yes,No,3,14.09,Funk,Podcasts,Concert Alerts,Mobile,6,10
48812,Japan,23,2022-02-14,Premium Individual,Active,0,0,Yes,Yes,4,11.75,Jazz,Lyrics,Vocal Remover,Smart Speaker,10,7
24102,Indonesia,27,2022-08-02,Free,Active,0,0,Yes,No,3,7.45,Country,Playlists,HiFi Audio,Mobile,5,11
17568,Philippines,29,2021-11-18,Free,Inactive,5,1,Yes,Yes,4,11.14,K-Pop,Lyrics,Mood-based Auto Playlists,Mobile,7,12
3204,UK,33,2026-05-28,Premium Family,Active,1,0,No,No,4,8.12,Ambient,Podcasts,Better AI Recommendations,Mobile,11,9
27871,Japan,60,2023-02-02,Free,Inactive,8,1,No,No,2,6.54,Electronic,Playlists,HiFi Audio,Tablet,8,10
34251,South Korea,58,2022-04-12,Free,Active,2,0,No,No,4,19.51,Afrobeat,Radio,AI DJ,Desktop,4,12
6053,South Africa,34,2024-06-18,Free,Active,2,0,Yes,No,4,13.46,Rock,Discover Weekly,HiFi Audio,Desktop,6,9
33731,Brazil,43,2024-11-01,Premium Individual,Inactive,5,1,No,No,5,11.41,Electronic,Lyrics,Concert Alerts,Desktop,7,11
33736,South Korea,31,2021-02-20,Student,Active,2,0,Yes,No,4,9.68,Folk,Playlists,Concert Alerts,Mobile,8,7
41785,South Africa,17,2019-09-25,Premium Individual,Active,0,0,Yes,No,4,11.42,Ambient,Lyrics,Social Listening,Mobile,5,5
36380,Egypt,46,2020-10-12,Free,Active,0,0,No,No,3,10.97,Lo-fi,Podcasts,Social Listening,Desktop,5,12
37052,Sweden,46,2018-06-19,Free,Active,1,0,Yes,Yes,4,5.41,Folk,Lyrics,Mood-based Auto Playlists,Car System,6,8
45285,Netherlands,56,2021-12-27,Premium Individual,Active,0,0,No,No,4,10.31,Jazz,Discover Weekly,Concert Alerts,Mobile,4,6
22612,South Africa,47,2022-04-10,Student,Inactive,4,1,Yes,No,3,7.02,Synthwave,Lyrics,Song Identification,Car System,9,18
15221,Japan,23,2026-07-11,Premium Individual,Active,0,0,No,No,2,7.47,Folk,Podcasts,Better AI Recommendations,Mobile,12,9
46917,Brazil,17,2021-02-28,Free,Active,2,0,No,No,4,10.68,Hip-Hop,Podcasts,Lyrics Translation,Smart Speaker,10,9
16478,Japan,56,2020-10-29,Student,Active,0,0,No,No,4,8.91,Ambient,Playlists,Vocal Remover,Desktop,10,14
32922,Mexico,26,2020-09-01,Free,Inactive,5,1,No,No,5,10.77,Bollywood,Radio,Offline Party Mode,Mobile,14,12
10744,Mexico,51,2020-07-07,Free,Active,0,0,No,No,5,7.08,Indie,Radio,Social Listening,Mobile,8,9
25718,South Korea,28,2022-10-07,Premium Family,Active,0,0,No,No,4,6.95,Jazz,Daily Mix,AI DJ,Mobile,8,10
38805,Thailand,58,2018-01-19,Free,Active,2,0,Yes,No,5,3.64,Blues,AI DJ,Offline Party Mode,Mobile,6,13
47666,Colombia,19,2022-10-31,Free,Active,0,0,No,No,4,11.0,R&B,AI DJ,Mood-based Auto Playlists,Tablet,10,8
47746,South Africa,57,2022-11-26,Free,Active,2,0,Yes,No,4,9.98,Electronic,Playlists,Mood-based Auto Playlists,Desktop,6,12
8341,Vietnam,27,2020-03-18,Free,Inactive,3,1,No,No,4,15.46,Punk,Podcasts,AI DJ,Desktop,6,9
35858,Japan,55,2024-10-24,Free,Active,0,0,Yes,Yes,5,8.36,Techno,Lyrics,Better AI Recommendations,Mobile,11,5
13836,Norway,24,2021-06-26,Student,Active,0,0,No,No,5,14.54,K-Pop,Discover Weekly,AI DJ,Car System,8,10
8182,Spain,55,2026-05-21,Free,Active,1,0,No,No,4,22.44,Ambient,Lyrics,Mood-based Auto Playlists,Mobile,8,12
7607,Colombia,26,2020-04-02,Free,Active,1,0,No,No,1,6.98,Punk,Offline Mode,Offline Party Mode,Desktop,8,12
28890,Egypt,57,2021-10-06,Free,Active,0,0,Yes,No,1,9.96,Blues,Podcasts,Lyrics Translation,Smart Speaker,10,9
19885,Mexico,51,2026-03-03,Free,Active,1,0,Yes,Yes,3,11.08,Lo-fi,Lyrics,Concert Alerts,Mobile,7,15
26793,Netherlands,44,2018-11-03,Free,Active,0,0,No,No,4,6.21,Hip-Hop,Offline Mode,Mood-based Auto Playlists,Mobile,10,5
29964,Thailand,38,2024-04-07,Free,Active,2,0,No,No,3,10.16,R&B,Discover Weekly,Mood-based Auto Playlists,Desktop,9,8
23209,USA,19,2020-12-30,Premium Individual,Active,1,0,No,No,4,7.18,Folk,AI DJ,Song Identification,Mobile,10,11
26233,Norway,40,2021-05-20,Premium Individual,Active,2,0,Yes,No,4,8.11,Soul,Podcasts,Mood-based Auto Playlists,Smart Speaker,11,10
38973,South Korea,39,2018-05-19,Premium Duo,Active,2,0,No,No,5,0.0,Country,Playlists,Mood-based Auto Playlists,Desktop,7,11
28627,Japan,59,2019-01-07,Free,Active,0,0,No,No,2,7.03,Bollywood,Daily Mix,Mood-based Auto Playlists,Tablet,10,11
3279,Japan,56,2020-05-06,Free,Inactive,3,1,No,No,5,15.6,Classical,Playlists,HiFi Audio,Smart Speaker,13,8
9080,France,27,2020-07-06,Premium Family,Active,0,0,No,No,5,4.4,R&B,Lyrics,Offline Party Mode,Mobile,13,8
18570,Canada,41,2021-08-06,Free,Inactive,4,1,Yes,No,4,13.71,Indie,Daily Mix,Lyrics Translation,Desktop,7,13
43757,Mexico,29,2022-05-07,Free,Active,0,0,No,No,4,9.82,K-Pop,Lyrics,Lyrics Translation,Car System,6,11
17688,France,25,2023-09-19,Premium Individual,Active,1,0,No,No,4,8.17,Lo-fi,Discover Weekly,Lyrics Translation,Desktop,5,15
5825,Indonesia,17,2018-01-04,Free,Active,0,0,Yes,Yes,4,16.02,Funk,Discover Weekly,HiFi Audio,Mobile,11,15
6146,Philippines,39,2022-01-22,Free,Active,0,0,No,No,2,10.08,Country,AI DJ,AI DJ,Smart Speaker,6,11
5161,Thailand,44,2021-10-18,Free,Active,2,0,No,No,4,9.5,Country,Offline Mode,Mood-based Auto Playlists,Desktop,10,6
13521,South Korea,42,2018-08-24,Premium Individual,Active,0,0,No,No,3,11.78,Hip-Hop,Discover Weekly,Offline Party Mode,Desktop,7,16
2649,Australia,50,2024-07-31,Premium Individual,Active,2,0,No,No,4,8.88,Bollywood,Radio,AI DJ,Tablet,8,13
9346,Saudi Arabia,31,2020-01-31,Free,Inactive,3,1,No,No,2,5.83,Ambient,Radio,AI DJ,Smart Speaker,9,9
46370,Turkey,55,2022-01-30,Free,Active,0,0,Yes,No,4,14.22,Lo-fi,Podcasts,Offline Party Mode,Mobile,8,13
34025,Canada,38,2024-02-22,Premium Individual,Active,0,0,No,No,3,13.34,Electronic,Podcasts,Offline Party Mode,Mobile,4,8
37595,Norway,58,2025-04-20,Free,Active,5,1,Yes,Yes,5,11.94,Folk,Radio,VR Concert Experience,Desktop,7,6
16601,South Korea,51,2023-11-11,Free,Active,0,0,No,No,4,7.14,Lo-fi,Radio,Mood-based Auto Playlists,Desktop,11,12
12690,Mexico,17,2020-08-23,Free,Active,0,0,No,No,2,7.29,Hip-Hop,Playlists,Mood-based Auto Playlists,Smart Speaker,8,10
31286,Russia,50,2018-05-24,Premium Individual,Active,1,0,No,No,3,10.97,Punk,Podcasts,Offline Party Mode,Desktop,13,13
20978,Japan,34,2022-09-18,Premium Family,Active,6,1,Yes,Yes,4,10.52,Jazz,Podcasts,Better AI Recommendations,Desktop,11,7
8646,Japan,44,2021-04-04,Premium Duo,Active,1,0,Yes,No,5,6.23,Country,Lyrics,Music History Analytics,Desktop,5,10
28950,South Korea,35,2024-06-08,Free,Active,0,0,Yes,No,4,6.51,Rock,Radio,Mood-based Auto Playlists,Desktop,5,8
42340,Sweden,47,2020-08-22,Premium Individual,Inactive,3,1,No,No,3,10.87,Techno,Podcasts,HiFi Audio,Mobile,9,7
18517,Sweden,28,2023-05-27,Free,Active,1,0,No,No,5,11.33,Punk,Lyrics,Concert Alerts,Mobile,7,15
26844,South Africa,37,2022-10-19,Free,Active,0,0,No,No,5,4.68,Synthwave,Lyrics,Concert Alerts,Desktop,15,11
37353,France,58,2021-05-30,Free,Inactive,4,1,No,No,4,9.57,Ambient,Daily Mix,Mood-based Auto Playlists,Mobile,10,10
9622,South Korea,44,2022-08-29,Premium Individual,Inactive,5,1,No,No,4,11.48,Classical,Radio,Concert Alerts,Car System,5,6
40584,Turkey,52,2023-07-24,Student,Active,0,0,No,No,3,9.34,Latin,Lyrics,VR Concert Experience,Mobile,11,7
44960,Thailand,18,2023-07-03,Free,Active,0,0,No,No,4,10.58,Indie,Playlists,Social Listening,Mobile,5,12
10088,Kenya,50,2023-08-31,Free,Active,1,0,Yes,Yes,4,12.47,Techno,Radio,Offline Party Mode,Mobile,7,4
31262,Norway,21,2018-08-21,Premium Family,Active,0,0,No,No,5,5.74,J-Pop,Offline Mode,Mood-based Auto Playlists,Smart Speaker,6,10
2633,Japan,23,2023-02-01,Premium Family,Active,0,0,Yes,Yes,2,17.9,Afrobeat,Lyrics,AI DJ,Smart Speaker,9,8
35798,South Korea,48,2024-05-09,Free,Inactive,3,1,No,No,1,10.04,Folk,Lyrics,Offline Party Mode,Mobile,7,5
9944,Philippines,38,2024-05-22,Premium Individual,Active,0,0,No,No,2,8.27,Lo-fi,Radio,AI DJ,Tablet,7,14
48615,Norway,25,2023-11-17,Premium Individual,Active,0,0,No,No,2,9.73,Pop,Podcasts,Mood-based Auto Playlists,Desktop,3,6
38578,Sweden,24,2021-06-04,Free,Active,3,1,Yes,No,5,12.95,Classical,Offline Mode,VR Concert Experience,Tablet,9,9
9013,Argentina,36,2025-05-07,Free,Active,0,0,Yes,No,3,11.96,Punk,Playlists,Mood-based Auto Playlists,Smart Speaker,11,12
22069,USA,55,2022-06-21,Free,Inactive,3,1,No,No,5,10.13,Lo-fi,Radio,Mood-based Auto Playlists,Mobile,7,8
34391,Indonesia,54,2021-11-01,Free,Inactive,3,1,No,No,3,12.31,Pop,Offline Mode,Concert Alerts,Mobile,10,12
17446,Australia,49,2018-07-21,Premium Family,Active,1,0,No,No,5,12.3,Blues,Offline Mode,HiFi Audio,Mobile,2,15
42961,Brazil,48,2026-09-25,Free,Active,0,0,No,No,2,13.09,K-Pop,Lyrics,Concert Alerts,Desktop,9,12
29173,Mexico,31,2020-08-08,Premium Individual,Active,0,0,Yes,Yes,2,14.1,Pop,Offline Mode,Better AI Recommendations,Car System,9,17
8068,Germany,51,2020-06-27,Free,Active,2,0,No,No,3,4.56,Pop,Playlists,HiFi Audio,Tablet,5,13
19102,Germany,55,2021-06-15,Student,Active,2,0,No,No,5,11.66,Indie,Lyrics,HiFi Audio,Mobile,5,7
16366,Argentina,47,2020-05-15,Premium Individual,Inactive,5,1,No,No,3,10.46,Hip-Hop,Podcasts,Mood-based Auto Playlists,Mobile,11,12
46579,Netherlands,49,2024-08-18,Free,Active,0,0,Yes,No,3,13.21,Hip-Hop,Playlists,Lyrics Translation,Mobile,9,12
7727,Saudi Arabia,29,2024-05-26,Free,Active,1,0,No,No,4,12.86,Afrobeat,Playlists,Better AI Recommendations,Mobile,10,14
11803,Saudi Arabia,58,2022-12-05,Premium Individual,Inactive,4,1,No,No,2,5.99,Funk,Offline Mode,Concert Alerts,Mobile,10,10
26158,Nigeria,36,2024-01-24,Premium Individual,Inactive,3,1,No,No,5,15.46,Pop,AI DJ,HiFi Audio,Mobile,5,8
12805,Netherlands,33,2024-12-28,Free,Active,2,0,No,No,3,5.28,Techno,AI DJ,Better AI Recommendations,Mobile,7,10
13830,Kenya,34,2023-12-09,Free,Inactive,5,1,Yes,Yes,4,11.5,Hip-Hop,Discover Weekly,Better AI Recommendations,Mobile,8,11
16435,South Korea,45,2022-08-29,Premium Individual,Active,0,0,No,No,5,6.35,Blues,Radio,VR Concert Experience,Mobile,4,6
27427,Norway,51,2023-09-17,Premium Individual,Inactive,3,1,No,No,3,8.79,Jazz,Podcasts,Better AI Recommendations,Tablet,13,9
40209,UK,17,2020-10-01,Premium Individual,Active,0,0,No,No,3,2.47,Jazz,AI DJ,Concert Alerts,Mobile,9,9
35801,Philippines,49,2024-01-11,Student,Active,2,0,Yes,No,5,5.68,Classical,AI DJ,HiFi Audio,Mobile,10,9
14094,Russia,54,2018-06-26,Premium Family,Active,1,0,Yes,No,4,9.4,Classical,Lyrics,HiFi Audio,Desktop,3,9
11649,South Korea,23,2024-09-30,Free,Active,0,0,No,No,5,11.69,Folk,Lyrics,Lyrics Translation,Desktop,3,8
44331,Germany,48,2021-08-15,Free,Inactive,7,1,Yes,No,3,13.24,Country,Radio,Lyrics Translation,Desktop,4,10
3518,South Korea,36,2023-01-15,Student,Inactive,3,1,No,No,4,12.55,Pop,Lyrics,Mood-based Auto Playlists,Desktop,15,9
21659,India,39,2025-04-11,Free,Active,0,0,Yes,No,3,7.64,Punk,Playlists,Better AI Recommendations,Mobile,9,7
6712,Sweden,50,2020-02-22,Free,Inactive,7,1,No,No,3,9.57,Lo-fi,Podcasts,Mood-based Auto Playlists,Desktop,11,10
16179,Australia,56,2020-01-22,Premium Individual,Active,0,0,Yes,No,2,12.54,Afrobeat,Playlists,AI DJ,Smart Speaker,5,10
19316,Turkey,39,2023-04-26,Premium Individual,Inactive,4,1,No,No,4,12.0,Blues,AI DJ,Better AI Recommendations,Desktop,6,12
12506,Japan,59,2018-01-14,Premium Family,Inactive,3,1,Yes,No,1,12.78,Ambient,Lyrics,Mood-based Auto Playlists,Desktop,13,13
39405,UK,51,2020-11-24,Free,Active,0,0,Yes,Yes,4,13.97,Bollywood,AI DJ,Better AI Recommendations,Smart Speaker,9,9
23784,France,20,2020-07-05,Premium Individual,Active,0,0,Yes,No,5,6.44,Rock,Daily Mix,Better AI Recommendations,Desktop,6,7
40003,Japan,56,2020-06-02,Premium Individual,Active,1,0,Yes,No,4,8.76,Country,AI DJ,HiFi Audio,Mobile,9,8
30527,Nigeria,43,2019-04-19,Student,Active,0,0,Yes,No,5,10.69,Hip-Hop,Podcasts,Collaborative Live Queues,Mobile,7,11
8035,Russia,42,2018-11-29,Premium Family,Inactive,3,1,No,No,5,9.52,J-Pop,Discover Weekly,Better AI Recommendations,Desktop,13,9
33802,South Africa,32,2018-04-10,Free,Active,1,0,No,No,2,8.51,Rock,Offline Mode,AI DJ,Mobile,8,9
44647,Indonesia,40,2024-06-22,Free,Active,1,0,Yes,No,4,7.07,Punk,Playlists,VR Concert Experience,Mobile,8,10
32173,Germany,48,2024-03-06,Free,Active,0,0,No,No,3,2.53,Bollywood,Podcasts,Offline Party Mode,Mobile,10,4
15888,Netherlands,47,2020-12-24,Premium Individual,Active,1,0,No,No,4,11.22,Ambient,Daily Mix,Mood-based Auto Playlists,Desktop,12,5
392,Italy,23,2018-09-20,Premium Individual,Active,1,0,No,No,3,9.13,Folk,Podcasts,Offline Party Mode,Tablet,9,12
35272,Japan,18,2022-07-01,Premium Duo,Active,0,0,No,No,2,6.8,Classical,Lyrics,Music History Analytics,Smart Speaker,6,5
45420,Norway,16,2021-01-03,Premium Individual,Active,5,1,No,No,2,7.6,Lo-fi,AI DJ,HiFi Audio,Mobile,3,5
26171,South Korea,33,2024-10-25,Student,Active,0,0,No,No,2,10.0,Rock,Playlists,Concert Alerts,Car System,6,8
41142,South Korea,51,2026-07-02,Free,Active,1,0,No,No,4,7.88,Country,AI DJ,Social Listening,Desktop,7,11
19609,Saudi Arabia,34,2023-01-14,Student,Inactive,4,1,No,No,5,7.85,Latin,Playlists,AI DJ,Mobile,9,8
12817,Brazil,35,2020-10-29,Free,Active,0,0,No,No,3,4.94,Bollywood,AI DJ,Lyrics Translation,Smart Speaker,12,8
2853,Thailand,37,2024-04-15,Free,Active,1,0,No,No,5,18.67,Pop,Radio,Music History Analytics,Desktop,7,9
23983,Turkey,23,2021-10-18,Free,Active,2,0,No,No,4,8.33,Afrobeat,Podcasts,HiFi Audio,Mobile,7,5
27036,Indonesia,30,2023-05-14,Free,Active,1,0,No,No,3,13.79,Rock,Podcasts,AI DJ,Desktop,8,11
19244,Kenya,47,2018-12-30,Free,Active,1,0,Yes,Yes,5,9.79,Rock,AI DJ,Lyrics Translation,Mobile,7,9
33099,Netherlands,25,2021-03-30,Free,Active,0,0,Yes,Yes,4,14.33,Classical,Playlists,HiFi Audio,Mobile,6,9
18919,Argentina,23,2022-04-11,Premium Individual,Active,1,0,No,No,4,6.72,Bollywood,Playlists,Lyrics Translation,Desktop,4,15
38095,South Africa,58,2023-01-05,Free,Active,0,0,Yes,No,3,5.12,Rock,Discover Weekly,Lyrics Translation,Smart Speaker,7,10
39101,South Korea,43,2020-11-20,Free,Active,0,0,Yes,No,3,15.43,Classical,Discover Weekly,Better AI Recommendations,Car System,9,7
10478,Nigeria,57,2021-12-25,Premium Individual,Active,0,0,No,No,4,9.44,Folk,AI DJ,Mood-based Auto Playlists,Desktop,6,9
41694,South Africa,45,2021-10-14,Premium Individual,Active,1,0,Yes,No,3,10.42,Country,AI DJ,Mood-based Auto Playlists,Desktop,8,13
25245,Japan,32,2020-08-02,Premium Individual,Inactive,3,1,No,No,5,10.13,J-Pop,Playlists,Mood-based Auto Playlists,Mobile,9,11
30177,Nigeria,37,2023-08-13,Free,Active,1,0,No,No,4,3.57,Classical,Discover Weekly,Lyrics Translation,Mobile,6,13
43025,Netherlands,17,2024-04-11,Free,Active,0,0,Yes,No,4,16.85,Classical,Lyrics,AI DJ,Mobile,8,16
17664,Russia,47,2020-03-03,Student,Inactive,3,1,No,No,5,16.88,Ambient,Podcasts,Better AI Recommendations,Car System,14,9
18117,Nigeria,48,2022-12-01,Free,Active,0,0,No,No,2,15.62,Country,Playlists,HiFi Audio,Mobile,8,4
12114,Argentina,51,2023-04-02,Student,Active,2,0,No,No,4,8.9,Punk,Podcasts,Concert Alerts,Mobile,6,12
47955,Vietnam,32,2020-03-03,Premium Individual,Active,1,0,No,No,2,0.56,Hip-Hop,Podcasts,Vocal Remover,Mobile,7,5
5057,Netherlands,55,2023-07-10,Premium Individual,Active,0,0,No,No,4,9.48,R&B,Lyrics,AI DJ,Mobile,5,9
13679,South Korea,35,2023-11-30,Free,Active,0,0,No,No,4,12.57,Synthwave,Lyrics,Lyrics Translation,Mobile,10,7
11015,Norway,52,2023-04-08,Premium Family,Active,1,0,No,No,5,10.98,Folk,Podcasts,HiFi Audio,Mobile,3,6
38945,Netherlands,22,2023-03-07,Free,Active,1,0,No,No,2,12.11,Afrobeat,Discover Weekly,Mood-based Auto Playlists,Desktop,5,7
6242,South Korea,19,2024-02-25,Student,Active,3,1,No,No,4,14.85,Ambient,Radio,Better AI Recommendations,Mobile,11,7
3387,Mexico,52,2023-01-28,Free,Active,0,0,No,No,2,14.85,Country,Playlists,Social Listening,Tablet,12,9
44011,Philippines,40,2022-01-05,Free,Active,0,0,No,No,4,8.52,Synthwave,Podcasts,Concert Alerts,Desktop,4,12
